circuit,q,eps,n,F,purity,Q,diff,diff2,eig0,eig1,eig2,eig3,eig_min,p_Phi_plus,p_Phi_minus,p_Psi_plus,p_Psi_minus,bell_offdiag,delta_iso,iso_XXplusYY,iso_XXminusZZ,herm_err,trace_err,P_II,P_IX,P_IY,P_IZ,P_XI,P_XX,P_XY,P_XZ,P_YI,P_YX,P_YY,P_YZ,P_ZI,P_ZX,P_ZY,P_ZZ
step3,0.0,0.2,4,0.9999999999999998,1.0,0.9999999991398777,4.965914295311257e-10,4.147432612348152e-05,-1.767605742432211e-33,0.0,2.0550255436094713e-20,1.0,-1.767605742432211e-33,0.9999999999999998,0.0,2.0550261463094648e-20,2.055024940909124e-20,2.2371143170757382e-17,3.065591908925566e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.174645730996069e-43,0.0,0.0,7.174650556032208e-43,-1.0,0.0,0.0,0.0,0.0,1.0
step3,0.0,0.2,5,0.9999999999999998,1.0,0.9999999999999991,2.9062449947952134e-20,4.965914295429904e-10,-3.250304551617502e-37,0.0,2.2474940710351145e-33,1.0,-3.250304551617502e-37,0.9999999999999998,0.0,2.274196878467617e-33,2.2201412026922877e-33,2.2371143170757382e-17,3.065703529144609e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.029502260026176e-50,0.0,0.0,-6.029502260026176e-50,-1.0,0.0,0.0,0.0,0.0,1.0
step3,0.0,0.3,0,0.7749999999999998,0.6174999999999999,nan,nan,nan,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.7749999999999999,0.07500000000000001,0.7749999999999998,0.075,0.075,0.075,8.879893162462571e-18,1.9229626863835638e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,0.7
step3,0.0,0.3,1,0.9726720647773279,0.946339884279369,0.6174999999999993,0.22825203962091914,nan,0.009109311740890469,0.009109311740890687,0.0091093117408907,0.9726720647773281,0.009109311740890469,0.972672064777328,0.00910931174089046,0.009109311740890698,0.009109311740890691,2.39605793878503e-17,3.141454006779402e-16,0.0,4.440892098500626e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9635627530364377,1.2475659558783724e-33,0.0,0.0,1.2475659558783724e-33,-0.9635627530364377,0.0,0.0,0.0,0.0,0.9635627530364372
step3,0.0,0.3,2,0.9997369458000095,0.9994739838633688,0.9463398842793681,0.03125183268806069,0.2595038723089798,8.768473333003358e-05,8.76847333301577e-05,8.768473333019199e-05,0.9997369458000096,8.768473333003358e-05,0.9997369458000095,8.76847333301609e-05,8.768473333015816e-05,8.768473333015724e-05,5.134816449193511e-17,2.2405720825538574e-16,0.0,0.0,0.0,2.220446049250313e-16,1.0000000000000002,0.0,0.0,0.0,0.0,0.9996492610666795,-5.087838884265713e-35,0.0,0.0,-5.087838884265726e-35,-0.9996492610666795,0.0,0.0,0.0,0.0,0.9996492610666795
step3,0.0,0.3,3,0.9999999769220229,0.9999999538440469,0.9994739838633682,0.00030372217819948596,0.03155555486626018,7.692658896762912e-09,7.692658921907038e-09,7.692659090450045e-09,0.9999999769220231,7.692658896762912e-09,0.999999976922023,7.69265905855003e-09,7.692658921910805e-09,7.69265892190327e-09,2.4840034138311465e-17,3.269027886203316e-16,0.0,3.3306690738754696e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999692293641,6.166219352920803e-33,0.0,0.0,6.166219352920803e-33,-0.9999999692293641,0.0,0.0,0.0,0.0,0.9999999692293644
step3,0.0,0.3,4,0.9999999999999996,0.9999999999999997,0.9999999538440463,2.6648152095132405e-08,0.0003037488263515811,5.917700419768527e-17,8.445334670937122e-17,1.6901268679771642e-16,0.9999999999999998,5.917700419768527e-17,0.9999999999999997,1.6177134978107549e-16,5.917700452115713e-17,5.917700387421339e-17,4.802595806154282e-18,2.489506071922276e-16,0.0,2.220446049250313e-16,0.0,2.220446049250313e-16,1.0000000000000002,0.0,0.0,0.0,0.0,0.9999999999999997,-7.887641521904028e-50,0.0,0.0,7.887641521904028e-50,-0.9999999999999997,0.0,0.0,0.0,0.0,0.9999999999999999
step3,0.0,0.3,5,0.9999999999999998,1.0,0.999999999999999,2.4994122919194044e-16,2.6648152321594535e-08,-6.3947982250180205e-34,0.0,9.883943555560546e-33,1.0,-6.3947982250180205e-34,0.9999999999999998,0.0,1.1758540595552744e-32,6.730386870564739e-33,2.2371143170757382e-17,3.065703529144609e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-8.871945594361087e-49,0.0,0.0,-1.3914708923929555e-49,-1.0,0.0,0.0,0.0,0.0,1.0
step3,0.0,0.5,0,0.6249999999999998,0.4375,nan,nan,nan,0.12499999999999997,0.125,0.125,0.625,0.12499999999999997,0.6249999999999999,0.12499999999999997,0.12499999999999997,0.12499999999999997,4.844614790834e-18,2.254873622441467e-16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.5
step3,0.0,0.5,1,0.8928571428571426,0.8010204081632651,0.43749999999999967,0.3092947870658709,nan,0.035714285714285685,0.03571428571428573,0.035714285714285754,0.8928571428571428,0.035714285714285685,0.8928571428571426,0.035714285714285775,0.03571428571428572,0.035714285714285705,4.089045415637356e-17,2.383081629898619e-16,0.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.857142857142857,-1.2218352960421476e-49,0.0,0.0,3.1767717697095835e-49,-0.857142857142857,0.0,-5.551115123125783e-17,0.0,0.0,0.8571428571428571
step3,0.0,0.5,2,0.9952229299363058,0.9904762870704698,0.8010204081632644,0.11820182945192546,0.4274966165177963,0.0015923566878980333,0.0015923566878980882,0.0015923566878980932,0.9952229299363059,0.0015923566878980333,0.9952229299363058,0.0015923566878980162,0.0015923566878980936,0.0015923566878980895,9.325328092794052e-17,1.1930504872389979e-16,0.0,1.1102230246251565e-16,0.0,0.0,1.0,0.0,0.0,-1.1102230246251565e-16,0.0,0.9936305732484079,7.693906121781374e-33,0.0,0.0,7.693906121781374e-33,-0.9936305732484079,0.0,-1.1102230246251565e-16,0.0,0.0,0.9936305732484078
